name	eff-length	est_frags
ENST00000602772.5	1492.0	2.2804682512452143e-08
ENST00000414209.5	1994.0	1.6193902732555267e-10
ENST00000602895.5	629.0	3.189730938478793e-13
ENST00000602546.5	562.0	3.5699729054139286e-13
ENST00000602985.5	276.0	0.0
ENST00000638437.1	12067.0	2.678013732745882e-11
ENST00000603672.5	877.0	3.802026587594548e-18
ENST00000638232.1	11046.0	4.924204280738507e-14
ENST00000639539.1	11269.0	6.598361934658533e-14
ENST00000638681.1	9571.0	2.1092297815973595e-14
ENST00000602812.5	2156.0	3.833532019048141e-21
ENST00000603037.2	8147.0	1.0033432378811937e-11
ENST00000641360.1	3697.0	2.2057753162794422e-11
ENST00000429124.5	2397.0	5.118065267575961e-19
ENST00000366220.2	310.0	2.318755808271515e-16
ENST00000418231.2	1750.0	1.0781247756292922e-26
ENST00000445263.2	1267.0	0.0
ENST00000441858.1	9.0	0.0
ENST00000422644.2	737.0	3.248595563057427e-11
ENST00000616200.1	10424.0	0.0
ENST00000645829.1	3946.0	8.405298835342366e-09
ENST00000526404.1	350.0	0.0
ENST00000373379.5	2034.0	0.0
ENST00000373367.7	5596.0	1.1602237197047874e-21
ENST00000541184.1	5812.0	5.939527518021611e-22
ENST00000414817.2	317.0	0.0
ENST00000445336.2	2503.0	4.900714599048716e-19
ENST00000630856.1	300.0	0.0
ENST00000636152.1	5.0	0.0
ENST00000358075.10	3847.0	3.5118196040333414e-16
ENST00000610432.4	3819.0	1.5221739933114208e-18
ENST00000618282.4	2588.0	2.1973050234154853e-18
ENST00000373336.3	762.0	4.810567643411019e-15
ENST00000582806.2	59.0	9.205524473659204e-28
ENST00000481445.1	2271.0	8.812765251963716e-14
ENST00000644362.1	2205.0	1.3546634776750004e-05
ENST00000477335.5	153.0	2.6872101992847096e-09
ENST00000491291.1	502.0	2.6766747221322327e-05
ENST00000373316.4	4687.0	1.5740378649688503e-05
ENST00000474281.1	107.0	5.085807113161176e-07
ENST00000476531.1	760.0	4.660066798629125e-06
ENST00000602791.1	2163.0	1.3679354548409411e-14
ENST00000480681.1	534.0	0.0
ENST00000493254.1	2834.0	2.842157820995834e-11
ENST00000445455.1	1709.0	2.6936711142301126e-07
ENST00000473691.1	2629.0	0.0
ENST00000641352.1	3868.0	2.125749226023277e-11
ENST00000491275.1	347.0	0.0
ENST00000373212.5	1723.0	2.1964380835082354e-05
ENST00000481106.5	728.0	1.9817201662383786e-05
ENST00000463546.5	555.0	2.941463930438672e-05
ENST00000474113.1	539.0	2.1845080150721474e-05
ENST00000620340.4	7969.0	2.7474988858335272e-11
ENST00000373173.6	1079.0	1.5192017108473338e-07
ENST00000622540.4	6266.0	2.4380649571349296e-07
ENST00000613473.1	6245.0	2.448548821374549e-07
ENST00000647304.1	3507.0	8.669970179623107e-22
ENST00000357749.6	5242.0	2.462343902223589e-19
ENST00000487515.1	109.0	0.0
ENST00000363552.1	4.0	0.0
ENST00000605349.1	137.0	0.0
ENST00000428470.2	11.0	5.2283474131149154e-18
ENST00000414760.2	168.0	0.0
ENST00000373105.1	1062.0	0.0
ENST00000298274.12	4567.0	1.6423833140804347e-14
ENST00000504220.6	3817.0	0.0
ENST00000428832.2	1016.0	1.6468873583320225e-06
ENST00000414887.1	13.0	0.0
ENST00000605604.1	702.0	0.0
ENST00000444292.2	788.0	0.0
ENST00000340681.4	910.0	5.438083772109217e-16
ENST00000441783.2	1050.0	1.7792226052129548e-26
ENST00000619127.1	83.0	5.935148605287494e-15
ENST00000442570.2	2564.0	2.3746699949906136e-21
ENST00000412509.2	1358.0	0.0
ENST00000612152.4	3596.0	8.45539082900058e-22
ENST00000373004.4	6479.0	6.599605300907642e-23
ENST00000372981.1	4647.0	3.338953213434797e-21
ENST00000365361.1	7.0	0.0
ENST00000457695.2	892.0	7.266208648276453e-06
ENST00000412087.2	755.0	1.4353289476011301e-10
ENST00000545398.5	2906.0	1.7186046031194833e-16
ENST00000372939.5	2878.0	1.1585744674432437e-18
ENST00000372935.5	2721.0	2.188198555568417e-10
ENST00000372936.3	3127.0	9.098944819528156e-35
ENST00000372926.5	2175.0	1.5909358342760666e-16
ENST00000372927.5	3062.0	1.130073624822201e-16
ENST00000402866.5	6818.0	0.0
ENST00000409338.5	372.0	7.648494744802298e-34
ENST00000468823.1	419.0	0.0
ENST00000316594.5	2023.0	1.406430176319359e-34
ENST00000433011.5	5199.0	0.0
ENST00000423738.4	7224.0	0.0
ENST00000328766.9	2562.0	0.0
ENST00000467416.1	689.0	0.0
ENST00000436830.1	212.0	0.0
ENST00000514289.5	1054.0	0.0
ENST00000623912.3	1515.0	0.0
ENST00000289373.4	485.0	4.116353767958222e-13
ENST00000476910.6	1648.0	4.279882341905029e-08
ENST00000460793.1	555.0	6.596803357229843e-08
ENST00000420471.5	638.0	0.0
ENST00000416381.1	1812.0	3.6960683624551506e-17
ENST00000629535.2	262.0	0.0
ENST00000469586.1	366.0	0.0
ENST00000372627.9	913.0	0.0
ENST00000372624.3	964.0	0.0
ENST00000478642.5	427.0	0.0
ENST00000419165.5	1466.0	7.606706662752202e-08
ENST00000540220.5	465.0	3.051192511736525e-07
ENST00000563257.5	390.0	9.835495167756418e-08
ENST00000436583.5	1986.0	3.5042437675825176e-08
ENST00000569577.1	463.0	1.8301980684299365e-07
ENST00000611083.1	328.0	0.0
ENST00000441761.1	296.0	1.2709463994963156e-07
ENST00000620307.4	2086.0	1.3481151382048716e-07
ENST00000598087.3	747.0	1.6742898447797082e-07
ENST00000594199.2	6025.0	9.243115730326119e-24
ENST00000487487.1	195.0	0.0
ENST00000365537.1	5.0	0.0
ENST00000461251.5	2099.0	9.539449188464267e-14
ENST00000481617.6	3898.0	1.2695368687412434e-16
ENST00000495517.5	3115.0	7.10696508245299e-08
ENST00000372479.7	1462.0	2.3293666238632342e-08
ENST00000535523.5	1726.0	7.106887973015518e-19
ENST00000372453.7	1452.0	8.447994932113187e-19
ENST00000477796.1	2112.0	1.439658400562008e-21
ENST00000372435.9	1952.0	0.0
ENST00000430140.1	1890.0	1.9853689628652756e-25
ENST00000415430.7	3036.0	2.245484808717922e-08
ENST00000217957.9	2797.0	2.446604048473268e-08
ENST00000372232.7	2115.0	0.0
ENST00000348502.10	4832.0	0.0
ENST00000602699.1	2510.0	2.218816756452775e-23
ENST00000372007.9	8740.0	1.2959996441106713e-12
ENST00000358070.9	9205.0	0.0
ENST00000637453.1	2075.0	0.0
ENST00000448271.1	87.0	8.161563924234264e-05
ENST00000432307.1	1613.0	1.259589167499258e-05
ENST00000471924.5	511.0	0.0
ENST00000371936.5	1298.0	0.0
ENST00000468224.1	399.0	0.0
ENST00000489283.5	726.0	6.515572625423131e-13
ENST00000481823.5	2658.0	2.774694328370683e-14
ENST00000415394.1	80.0	0.0
ENST00000424316.1	1310.0	0.0
ENST00000598581.2	4320.0	8.518394889880912e-19
ENST00000428194.1	757.0	0.0
ENST00000432026.1	148.0	0.0
ENST00000363421.1	5.0	0.0
ENST00000506969.1	862.0	0.0
ENST00000634488.1	1733.0	6.623495433227783e-32
ENST00000412422.6	2089.0	1.6083099908472354e-08
ENST00000634601.1	1747.0	6.570416477266027e-32
ENST00000620151.2	947.0	0.0
ENST00000402510.2	7624.0	3.3257571901895086e-28
ENST00000424481.1	761.0	4.198759222272096e-09
ENST00000516338.1	5.0	0.0
ENST00000320339.8	2172.0	6.381530010351155e-12
ENST00000536133.2	889.0	1.6709762577165325e-12
ENST00000644802.1	856.0	4.891814110895845e-32
ENST00000629303.2	357.0	1.386177794910273e-15
ENST00000628734.1	400.0	0.0
ENST00000489216.5	1417.0	0.0
ENST00000468844.1	1715.0	0.0
ENST00000371410.4	5763.0	5.750310850957545e-09
ENST00000477789.5	2145.0	5.758156186786977e-07
ENST00000371388.4	2700.0	0.0
ENST00000539306.5	4444.0	6.739907181161938e-11
ENST00000218008.7	3668.0	8.166049846971086e-11
ENST00000361319.3	3656.0	8.193597107891766e-11
ENST00000371335.4	3830.0	7.428825182941133e-35
ENST00000603753.1	53.0	0.0
ENST00000424220.1	1400.0	5.3834222062772874e-24
ENST00000449760.1	299.0	2.2077695441647246e-27
ENST00000435941.1	1475.0	2.727163577766092e-13
ENST00000448128.5	1165.0	6.832578472954695e-07
ENST00000245838.12	5409.0	2.83609709212329e-07
ENST00000441692.5	4164.0	2.494274747156795e-07
ENST00000492203.1	441.0	4.2182865664644925e-07
ENST00000497887.5	568.0	1.249627776016821e-06
ENST00000618150.4	3011.0	3.170646060941803e-07
ENST00000432353.5	2988.0	2.5908681700061115e-07
ENST00000455053.5	373.0	2.4052217566036096e-07
ENST00000416618.5	457.0	6.539106030882621e-07
ENST00000355725.8	4730.0	2.465533633231045e-07
ENST00000491737.5	4252.0	2.452967290886752e-07
ENST00000464992.6	702.0	4.3933357287532384e-07
ENST00000496830.1	813.0	1.5819758555157557e-07
ENST00000464982.1	198.0	2.0766174016989433e-21
ENST00000438358.1	937.0	1.2749358869944294e-07
ENST00000459945.1	489.0	7.60104367007452e-08
ENST00000464161.1	460.0	1.4967667143697376e-07
ENST00000433883.1	676.0	5.3068184284630217e-08
ENST00000419789.1	35.0	9.734959737938731e-18
ENST00000436391.1	593.0	1.3562491552893762e-07
ENST00000582519.2	58.0	1.6091193530354466e-35
ENST00000434753.7	8215.0	4.002993664754033e-09
ENST00000497906.5	295.0	0.0
ENST00000430625.1	328.0	0.0
ENST00000371199.7	8391.0	3.9183319908570195e-09
ENST00000355640.3	8384.0	3.921630668014693e-09
ENST00000394477.5	185.0	3.236026237269196e-06
ENST00000455404.5	1889.0	3.616345583701852e-06
ENST00000218089.13	5018.0	3.3869265651918274e-06
ENST00000483575.5	664.0	2.516062242978265e-06
ENST00000469481.1	789.0	1.044995608293071e-08
ENST00000458700.5	96.0	1.972915067864761e-06
ENST00000371160.5	5845.0	3.420230600022561e-06
ENST00000435103.5	542.0	3.588986687347113e-06
ENST00000371157.7	5791.0	3.528796755779507e-06
ENST00000371145.7	4193.0	3.8740270314837464e-06
ENST00000458176.5	645.0	2.0985013373813342e-06
ENST00000371144.7	4081.0	4.26105371002316e-06
ENST00000466748.5	673.0	4.031870802687716e-06
ENST00000471107.1	509.0	4.427535208878306e-06
ENST00000428941.5	478.0	4.071229615159276e-06
ENST00000435215.5	598.0	4.246078095621876e-06
ENST00000394478.1	476.0	2.3829545029304477e-06
ENST00000475602.1	156.0	1.989422733590744e-06
ENST00000456074.1	1259.0	2.4150585130032277e-21
ENST00000371126.2	3182.0	0.0
ENST00000371125.3	1028.0	0.0
ENST00000422141.1	1935.0	0.0
ENST00000415214.2	194.0	0.0
ENST00000371105.7	712.0	0.0
ENST00000491039.1	425.0	0.0
ENST00000460436.6	1725.0	4.469922380588494e-13
ENST00000529877.1	523.0	0.0
ENST00000370978.8	4434.0	7.500853492913671e-16
ENST00000467496.5	843.0	0.0
ENST00000440178.1	403.0	9.4711829903878e-08
ENST00000370904.6	5213.0	3.899921739494328e-14
ENST00000384977.1	4.0	0.0
ENST00000370799.5	3986.0	2.0257376105171866e-11
ENST00000611027.2	859.0	0.0
ENST00000645288.1	1957.0	1.719989260637664e-08
ENST00000647516.1	2131.0	1.5750754277507764e-08
ENST00000644752.1	2311.0	3.4940488943011025e-11
ENST00000370784.8	1168.0	0.0
ENST00000482240.5	465.0	8.067918222847458e-08
ENST00000475361.1	2283.0	1.4670909349961357e-08
ENST00000645176.1	2192.0	3.6837500514758376e-11
ENST00000642481.1	2398.0	3.367274754920433e-11
ENST00000645256.1	2140.0	3.773269037851755e-11
ENST00000624398.1	10.0	1.191928622533096e-16
ENST00000494295.1	1478.0	0.0
ENST00000494957.5	479.0	0.0
ENST00000611438.1	570.0	0.0
ENST00000370698.7	4431.0	0.0
ENST00000626147.1	385.0	2.092939327919242e-10
ENST00000370674.3	817.0	0.0
ENST00000370661.5	4165.0	7.973864323845105e-09
ENST00000435597.1	2818.0	1.1818133144106706e-08
ENST00000561733.5	637.0	3.134153401902211e-13
ENST00000431446.7	1804.0	0.0
ENST00000438602.5	382.0	0.0
ENST00000315930.10	19319.0	3.937254222737538e-25
ENST00000471746.1	697.0	0.0
ENST00000416838.1	937.0	0.0
ENST00000408154.1	3.0	0.0
ENST00000622372.1	1486.0	7.865917879450168e-32
ENST00000370515.3	482.0	0.0
ENST00000618570.1	985.0	2.506068120242638e-18
ENST00000364724.1	6.0	0.0
ENST00000621453.4	1664.0	4.5071720812443887e-07
ENST00000218200.12	4133.0	2.9518959112158177e-07
ENST00000370471.7	3925.0	2.8444000130698483e-07
ENST00000440235.6	4071.0	2.8603845511478053e-07
ENST00000616614.4	1209.0	3.1690166606563065e-07
ENST00000370477.5	3237.0	2.8833021773779723e-07
ENST00000621987.4	1152.0	3.940223186523868e-07
ENST00000334557.10	1095.0	4.222564621530699e-07
ENST00000439526.6	3499.0	2.949856778259097e-07
ENST00000370475.8	4108.0	3.126768024166114e-07
ENST00000616382.4	1448.0	4.753120786056888e-07
ENST00000621447.1	1632.0	9.518679096865708e-33
ENST00000495717.5	576.0	2.0788070117224535e-07
ENST00000370470.5	1574.0	4.20654430995514e-07
ENST00000620828.4	4630.0	1.7190747053458e-07
ENST00000643620.1	1239.0	1.2875446078070798e-07
ENST00000475038.2	371.0	1.0431261812144905e-07
ENST00000611273.1	364.0	5.243835926013927e-10
ENST00000492846.1	615.0	6.12185941825736e-08
ENST00000463120.2	270.0	3.986272010675368e-07
ENST00000478848.1	341.0	2.608317007870575e-07
ENST00000441414.1	143.0	6.441441185431081e-10
ENST00000340855.10	7419.0	8.177726960551808e-11
ENST00000412882.5	418.0	0.0
ENST00000431214.5	589.0	0.0
ENST00000359293.5	774.0	0.0
ENST00000594744.1	394.0	0.0
ENST00000517359.1	220.0	1.3958768973684526e-15
ENST00000456494.1	751.0	0.0
ENST00000370409.7	929.0	0.0
ENST00000432696.1	98.0	0.0
ENST00000490530.1	606.0	0.0
ENST00000493995.6	500.0	1.7619120667538402e-07
ENST00000439546.6	373.0	2.4013074708963173e-07
ENST00000429965.6	364.0	2.4774475404854214e-07
ENST00000434699.6	349.0	2.6150872087808907e-07
ENST00000485376.5	2773.0	2.638222619784365e-07
ENST00000370390.7	2555.0	3.1777798907892594e-07
ENST00000490316.6	513.0	7.202731435275862e-08
ENST00000542156.5	1027.0	1.612910264444266e-07
ENST00000445323.6	4316.0	3.5180561174398756e-07
ENST00000438018.5	197.0	2.2399372580525235e-07
ENST00000436701.5	248.0	1.6825439607642956e-07
ENST00000488357.1	1767.0	1.9851926516542923e-07
ENST00000493480.1	248.0	4.104041105136167e-07
ENST00000370387.2	1856.0	1.041382048656171e-07
ENST00000346693.8	4735.0	2.9795650398140024e-07
ENST00000370377.7	3404.0	4.865640714821262e-07
ENST00000613030.4	3542.0	3.8111576733601825e-07
ENST00000437787.6	3293.0	4.64394808851292e-07
ENST00000355149.8	1078.0	3.682069224138889e-07
ENST00000466436.5	788.0	1.5689087770366945e-07
ENST00000634795.1	390.0	9.951008285401005e-08
ENST00000418547.2	765.0	4.7080304489026485e-08
ENST00000491877.1	237.0	3.664125984463903e-12
ENST00000458074.1	1287.0	1.2384212840645815e-13
ENST00000330374.6	4517.0	4.0575045808482455e-17
ENST00000464219.1	3898.0	0.0
ENST00000509345.6	671.0	0.0
ENST00000370323.8	2428.0	1.3769975024239592e-08
ENST00000244096.7	2541.0	1.3141147494867716e-08
ENST00000434750.1	1248.0	0.0
ENST00000623806.3	1825.0	0.0
ENST00000318529.12	3678.0	0.0
ENST00000421099.1	64.0	1.959514689803891e-26
ENST00000334497.6	1782.0	0.0
ENST00000349466.6	4080.0	0.0
ENST00000642834.1	2407.0	3.354683283777984e-11
ENST00000458354.5	298.0	0.0
ENST00000423545.1	248.0	0.0
ENST00000458587.7	1624.0	2.7907547434361587e-06
ENST00000345046.11	1443.0	3.802851869970879e-06
ENST00000647529.1	1233.0	4.478193648951118e-06
ENST00000645377.1	975.0	4.15971681699693e-06
ENST00000646514.1	1017.0	2.3488620513101222e-06
ENST00000645006.1	693.0	1.7556581683290533e-06
ENST00000442093.5	593.0	4.7952291579914885e-06
ENST00000429550.5	484.0	6.544136512489223e-06
ENST00000416815.5	488.0	7.148693438056594e-06
ENST00000423827.5	469.0	5.937029073907831e-06
ENST00000430088.1	370.0	5.07556486823178e-06
ENST00000645802.1	373.0	4.001006664982552e-06
ENST00000468947.1	209.0	9.609429769271509e-07
ENST00000411613.5	574.0	0.0
ENST00000482654.1	517.0	0.0
ENST00000619865.4	1139.0	0.0
ENST00000491833.5	721.0	0.0
ENST00000370085.3	326.0	0.0
ENST00000370028.7	3172.0	0.0
ENST00000462086.1	409.0	1.0785245319677692e-11
ENST00000310441.11	8669.0	2.1755479839630504e-07
ENST00000444191.5	3424.0	2.509018171906556e-07
ENST00000369984.4	8175.0	2.412932126326695e-07
ENST00000369982.4	1680.0	0.0
ENST00000631210.1	290.0	3.373741338124912e-14
ENST00000644854.1	480.0	0.0
ENST00000369842.8	1179.0	3.131018946173043e-06
ENST00000369835.3	766.0	1.939683183271012e-06
ENST00000486738.5	1084.0	9.043927109553267e-07
ENST00000428228.5	746.0	2.3931236645959206e-06
ENST00000485261.1	592.0	3.243109054985379e-07
ENST00000494443.5	565.0	1.2568263767942852e-06
ENST00000468294.5	301.0	1.9413678010409326e-06
ENST00000492448.1	632.0	2.896020628343413e-06
ENST00000471965.1	600.0	2.5823122230889573e-06
ENST00000492572.5	1456.0	0.0017407430943307011
ENST00000369817.6	1084.0	0.011681140990443779
ENST00000479366.1	369.0	4.159906329611202e-07
ENST00000424325.6	2118.0	0.0019965169085013053
ENST00000618723.4	2010.0	0.0008615498937218412
ENST00000436473.5	457.0	0.1276832742842972
ENST00000344746.8	2078.0	0.0020288362554114
ENST00000489200.5	1319.0	0.0012619159959104556
ENST00000491035.5	1169.0	0.004885411626603615
ENST00000458500.5	385.0	0.025846382344527588
ENST00000485196.5	639.0	0.026743069684732133
ENST00000482732.1	1531.0	0.00034555210463723594
ENST00000467168.5	602.0	0.034756000949517765
ENST00000406022.6	548.0	0.08343996163848577
ENST00000451365.1	513.0	0.0023655736572680496
ENST00000449494.5	422.0	0.0
ENST00000427682.5	257.0	0.004102210854067549
ENST00000428169.1	92.0	0.038920563557919334
ENST00000624054.1	1739.0	1.678998215725152e-07
ENST00000384436.1	7.0	7.12819440351992e-09
ENST00000412184.1	41.0	0.0
ENST00000360656.2	398.0	0.0
ENST00000455205.5	4315.0	1.8666391476791464e-11
ENST00000415109.5	360.0	0.0
ENST00000369682.4	10685.0	4.504748761545788e-13
ENST00000612856.4	3795.0	2.037987961029812e-34
ENST00000437536.2	703.0	0.0
ENST00000484317.5	471.0	4.249215061743656e-13
ENST00000384221.1	7.0	0.0
ENST00000494170.1	769.0	0.0
ENST00000475165.5	332.0	9.661970221985761e-21
ENST00000369498.7	6255.0	0.0
ENST00000369476.7	2074.0	0.0
ENST00000340647.8	901.0	8.445040017732187e-07
ENST00000330045.11	2296.0	1.3180723377705728e-06
ENST00000369459.6	2441.0	1.0656230836832553e-06
ENST00000369462.5	2646.0	1.0580549639993819e-06
ENST00000411985.5	488.0	4.2089887998901576e-07
ENST00000399042.4	754.0	4.0352364545363457e-07
ENST00000620502.4	682.0	5.753482065129273e-07
ENST00000630295.1	754.0	4.0352364545363457e-07
ENST00000453705.1	2494.0	1.2024576042074334e-06
ENST00000399026.1	256.0	1.6186592436209548e-07
ENST00000625964.2	1347.0	0.0
ENST00000369449.6	2455.0	9.270722140538508e-08
ENST00000465553.5	702.0	1.1223445599019898e-07
ENST00000321926.4	429.0	8.750802293917461e-08
ENST00000491205.1	316.0	2.706943742028179e-07
ENST00000447347.1	353.0	0.0
ENST00000286448.11	2446.0	0.0
ENST00000479687.6	542.0	0.0
ENST00000483543.7	573.0	9.00682759441637e-07
ENST00000476066.6	520.0	1.4788184350411414e-06
ENST00000359512.8	1237.0	1.981908818107688e-06
ENST00000461007.6	4044.0	2.591504446470346e-07
ENST00000496011.6	628.0	1.5335504189140114e-06
ENST00000479401.6	581.0	1.3551757885374323e-06
ENST00000340131.12	1569.0	1.500288912947788e-06
ENST00000492963.6	2987.0	6.51593650706168e-07
ENST00000460206.6	1626.0	9.4645932387621e-07
ENST00000475594.6	342.0	8.493305851177227e-08
ENST00000482170.6	586.0	1.239971693853221e-06
ENST00000484415.6	2780.0	4.2244925172263495e-07
ENST00000483079.6	458.0	3.1128196424739376e-07
ENST00000496301.6	1441.0	2.4956259324709524e-07
ENST00000483286.6	632.0	1.6177348455522666e-06
ENST00000464205.6	334.0	8.075782839286554e-07
ENST00000507418.6	1106.0	1.1391293241607408e-28
ENST00000399012.6_PAR_Y	5087.0	2.9256524513656845e-16
ENST00000381657.7_PAR_Y	5307.0	2.80205909293984e-16
ENST00000477110.6_PAR_Y	5602.0	2.638603781173409e-13
ENST00000496630.6_PAR_Y	258.0	0.0
ENST00000381578.6_PAR_Y	3557.0	7.735059089053473e-15
ENST00000334060.8_PAR_Y	1751.0	5.666386302358825e-16
ENST00000381575.6_PAR_Y	1151.0	4.32075386179358e-16
ENST00000467626.6_PAR_Y	1589.0	1.1534139833011233e-16
ENST00000381529.8_PAR_Y	1616.0	3.0622664199044216e-16
ENST00000417535.7_PAR_Y	1755.0	6.989452217335884e-19
ENST00000381524.8_PAR_Y	2091.0	2.366645009817054e-16
ENST00000432318.8_PAR_Y	1740.0	7.049706115761285e-19
ENST00000494969.7_PAR_Y	289.0	0.0
ENST00000481245.6_PAR_Y	259.0	5.995532936491204e-32
ENST00000355805.7_PAR_Y	1210.0	4.089794632005328e-16
ENST00000486791.6_PAR_Y	1471.0	3.364141063188219e-16
ENST00000355432.8_PAR_Y	1428.0	0.0
ENST00000477940.6_PAR_Y	191.0	0.0
ENST00000498153.6_PAR_Y	914.0	5.414279547203358e-16
ENST00000381469.7_PAR_Y	1276.0	0.0
ENST00000443929.6_PAR_Y	374.0	1.0323493934219422e-07
ENST00000534940.6_PAR_Y	1848.0	1.0224367633315552e-06
ENST00000381317.8_PAR_Y	1827.0	1.0779229171608853e-06
ENST00000381333.9_PAR_Y	1835.0	8.705953313380302e-07
ENST00000463763.6_PAR_Y	674.0	3.6739428747816836e-07
ENST00000462195.6_PAR_Y	373.0	4.0992354087562246e-07
ENST00000474865.6_PAR_Y	651.0	3.418487642047585e-08
ENST00000464935.6_PAR_Y	372.0	4.1759306461869344e-32
ENST00000441131.7_PAR_Y	339.0	0.0
ENST00000478825.6_PAR_Y	479.0	0.0
ENST00000381222.8_PAR_Y	4307.0	1.148993638440476e-16
ENST00000381223.9_PAR_Y	4310.0	1.148193874886838e-16
ENST00000381218.8_PAR_Y	2632.0	1.880199537994949e-16
ENST00000414182.2	889.0	1.86404011903715e-20
ENST00000383052.5	4913.0	1.2220942841957784e-13
ENST00000625061.3	2073.0	2.89635860692786e-13
ENST00000155093.7	5039.0	1.191535856038105e-13
ENST00000469869.1	478.0	8.03765787656332e-16
ENST00000443793.1	367.0	3.1276614675160088e-31
ENST00000449237.4	3264.0	1.839506746298451e-13
ENST00000478783.1	603.0	6.629624412926243e-13
ENST00000439651.1	217.0	0.0
ENST00000333703.8	4510.0	1.7903460559138743e-11
ENST00000622698.4	4624.0	1.754903339238893e-11
ENST00000422633.1	1020.0	4.723401266916422e-07
ENST00000615757.1	13.0	0.0
